AgentRefID,max_amount_transaction,min_amount_transaction,avg_amount_transaction,median_amount_transaction,total_amount_transaction_credit,total_unique_distributer,avg_amout_payment_gt100_permonth,avg_txn_first_week,avg_last_month_1week_amount_txn,vintage,total_ticket_raised_last_2_month,avg_ticked_rasied_per_month,Churn,Total_Score
2853,5000.0,1.0,1929.142857142857,1004.0,2.0,1,3243.833333333333,2521.5,0.0,128.0,0.0,0.0,1.0,11
3328,25000.0,5000.0,7000.0,7000.0,0.0,1,12866.666666666664,0.0,0.0,0.0,0.0,0.0,1.0,11
837,15600.0,1.0,2753.375,19.5,0.0,1,9395.0,0.0,0.0,59.0,0.0,0.0,1.0,12
1319,12590.0,1.0,3590.263157894737,4900.0,5.0,1,5230.511111111111,2567.6,0.0,41.0,0.0,6.75,0.0,10
1992,16044.0,1.0,2052.5454545454545,450.0,7.0,1,3022.000850340137,1338.5294117647059,120.0,178.0,0.0,6.5,0.0,6
2207,5000.0,1.0,754.625,1.0,13.0,1,4265.25,358.07142857142856,0.0,38.0,0.0,1.0,1.0,11
2339,9000.0,1000.0,5000.0,5000.0,0.0,1,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2665,49000.0,1.0,4468.6638095238095,87.0,5.0,1,7981.625,266.5,0.0,120.0,13.0,11.0,0.0,8
1725,25000.0,1.0,3680.9298245614036,1500.0,19.0,1,6181.483585858587,2324.5,1500.0,156.0,0.0,0.0,0.0,7
2457,25000.0,1.0,6180.526595744682,3849.5,17.0,1,7381.428396636432,7013.365384615385,3050.0,203.0,0.0,0.0,0.0,4
515,10000.0,1.0,2203.910924369748,2000.0,113.0,1,2782.782757702327,1982.9285714285716,45904.0,202.0,6.0,3.6,0.0,3
1710,5000.0,1.0,1183.6656441717791,595.5,404.0,1,2047.103938361653,1171.1625615763546,26997.0,203.0,0.0,1.0,0.0,3
1365,25000.0,1.0,4828.392857142857,4000.0,5.0,1,4330.540322580645,4616.4,0.0,116.0,0.0,1.0,0.0,8
2142,5000.0,1.0,1714.642857142857,1750.0,5.0,1,2637.5,1750.333333333333,8001.0,57.0,0.0,1.0,0.0,11
1364,5000.0,1.0,1571.4857142857145,1000.0,9.0,1,2616.589743589744,4333.333333333333,0.0,190.0,0.0,0.0,1.0,8
1911,25000.0,1.0,2753.73855,725.0,18.0,1,2420.80793939394,2413.598448275862,0.0,130.0,0.0,6.8,1.0,8
2474,25000.0,1.0,1824.3783783783786,1.0,22.0,1,5776.666666666666,2316.894736842105,2020.0,190.0,0.0,0.0,1.0,9
1771,5000.0,300.0,3597.5,4545.0,0.0,1,3761.666666666667,3433.333333333333,10300.0,174.0,24.0,8.2,1.0,11
3083,48000.0,1.0,4986.059027777777,1700.0,120.0,1,8478.83613884622,6221.921875,114925.0,189.0,0.0,0.0,0.0,4
1981,10000.0,1.0,2144.8888888888887,400.0,4.0,1,4883.333333333333,0.0,0.0,93.0,0.0,5.75,1.0,12
1106,10000.0,1.0,2203.646153846154,1000.0,22.0,1,3500.1560245310247,1872.952380952381,0.0,194.0,0.0,2.5,0.0,9
1466,25000.0,1.0,3737.84375,900.0,6.0,1,4029.027777777778,3608.0,0.0,174.0,0.0,1.0,0.0,9
1495,5000.0,1.0,2136.15625,1600.0,6.0,1,2487.029067980196,1969.1142857142856,15150.0,181.0,0.0,0.0,0.0,7
3325,14850.0,1.0,2595.4324324324325,995.0,2.0,1,2912.2431457431453,898.0,0.0,70.0,1.0,1.6666666666666667,1.0,10
3372,25000.0,1.0,2164.57603686636,400.0,28.0,1,3357.5132653061232,1467.2222222222224,1022.0,180.0,0.0,0.0,0.0,6
1248,22500.0,1.0,4532.041666666667,3050.0,2.0,1,4883.98611111111,2835.2,0.0,68.0,0.0,2.0,1.0,10
3820,49999.0,1.0,2743.5714285714284,1000.0,16.0,1,3649.15,1168.5333333333333,0.0,144.0,0.0,0.0,0.0,8
1908,13000.0,1.0,2788.3050847457625,2000.0,15.0,1,3202.1884353741502,2128.3125,31800.0,203.0,0.0,3.0,0.0,5
3416,5000.0,1.0,1769.1,800.0,8.0,1,2975.027777777778,1500.4,7502.0,76.0,0.0,0.0,0.0,9
1269,12400.0,1.0,2092.986875,1077.5,1.0,2,2277.9240476190475,855.75,0.0,185.0,1.0,1.0,0.0,8
1340,25000.0,1.0,7000.0,5100.0,2.0,1,11188.333333333336,1.0,0.0,144.0,0.0,0.0,1.0,10
1502,100.0,1.0,47.0,40.0,0.0,1,100.0,1.0,0.0,98.0,4.0,2.5,1.0,12
1500,20000.0,1.0,2912.0961538461543,1250.0,18.0,1,4461.182608695652,3820.166666666666,5154.0,111.0,0.0,1.5,0.0,6
4389,20000.0,1.0,2676.964285714286,10.0,55.0,1,5103.317307692308,2696.740740740741,7050.0,97.0,0.0,0.0,0.0,6
1487,25000.0,1.0,5196.175,2250.0,12.0,1,6915.884615384615,5545.2,0.0,150.0,0.0,2.0,0.0,8
2916,1600.0,1.0,239.55555555555557,1.0,6.0,1,1050.0,0.0,0.0,62.0,0.0,2.0,0.0,11
1279,5000.0,1.0,1537.5,1200.0,3.0,1,2975.0,900.0,900.0,106.0,0.0,1.0,0.0,11
3458,5000.0,200.0,3081.908396946565,3000.0,0.0,1,2940.324709533267,2997.3076923076924,0.0,105.0,0.0,2.5,0.0,8
1345,25000.0,1.0,4771.2558139534885,4975.0,2.0,1,4908.399456521739,4214.875,0.0,70.0,0.0,0.0,1.0,9
1683,5000.0,1.0,797.1041666666665,1.0,31.0,1,1888.75,577.6153846153846,0.0,107.0,1.0,10.166666666666666,0.0,9
1327,25000.0,1.0,5930.74358974359,3927.0,8.0,1,5178.11,3133.333333333333,0.0,150.0,0.0,0.0,1.0,7
4186,5000.0,1.0,1488.0625,1.0,6.0,1,4066.666666666667,3333.666666666666,5000.0,39.0,0.0,0.0,1.0,10
1971,21500.0,1.0,7000.0,1400.0,1.0,1,10000.0,0.0,0.0,29.0,0.0,2.5,1.0,11
4133,25000.0,1.0,2255.2255639097743,400.0,54.0,1,3311.2123188405794,1261.304347826087,6509.0,111.0,2.0,1.5,0.0,6
1060,12000.0,3450.0,7000.0,7000.0,0.0,1,7725.0,0.0,0.0,67.0,0.0,3.75,1.0,11
1540,25000.0,1.0,2731.722274881517,975.0,425.0,2,4800.303049149893,3146.838095238096,58842.0,201.0,3.0,1.6666666666666667,0.0,3
2127,5000.0,1.0,3006.677419354838,3000.0,1.0,1,2914.2664835164837,3125.0,0.0,195.0,0.0,1.0,1.0,7
2298,21000.0,1.0,2407.689440993789,500.0,27.0,1,3774.922172847633,2570.7297297297296,14500.0,199.0,0.0,0.0,0.0,6
1416,5980.0,1.0,1472.235294117647,1000.0,3.0,1,1491.6190476190475,510.0,510.0,187.0,0.0,3.6666666666666665,1.0,9
1549,2000.0,20.0,1010.0,1010.0,0.0,1,2000.0,0.0,0.0,131.0,0.0,0.0,1.0,11
2134,25000.0,1.0,3635.7086092715226,1500.0,2.0,1,3605.0106343113866,2552.6666666666665,3800.0,199.0,2.0,2.0,0.0,6
1366,100.0,100.0,100.0,100.0,0.0,1,100.0,100.0,0.0,0.0,1.0,2.6,1.0,12
1454,9000.0,1.0,1109.9142857142858,300.0,2.0,1,1635.666666666667,1005.0,0.0,161.0,0.0,1.0,0.0,8
4496,5000.0,2000.0,3500.0,3500.0,0.0,1,3500.0,3500.0,0.0,0.0,0.0,0.0,0.0,12
1281,25000.0,1.0,7000.0,2500.0,3.0,1,12375.0,0.0,0.0,35.0,0.0,0.0,1.0,11
1341,5000.0,1.0,1200.1666666666667,1.0,3.0,1,3598.5,5000.0,0.0,158.0,0.0,0.0,1.0,11
1477,15000.0,1.0,1939.16,145.0,22.0,1,3291.694444444445,2308.7272727272725,0.0,175.0,0.0,0.0,1.0,9
439,5000.0,1.0,2138.37339055794,1800.0,88.0,1,3516.8228692201524,2180.9066666666668,9802.0,201.0,0.0,0.0,0.0,5
1741,20000.0,1.0,6618.941176470588,3800.0,2.0,1,6179.5,0.0,0.0,112.0,0.0,0.0,1.0,9
1268,25000.0,1.0,7000.0,5000.0,2.0,1,6683.061825850658,7645.610169491525,290.0,197.0,0.0,3.0,0.0,5
1727,49000.0,1.0,2750.7251019219566,1565.0,1211.0,1,4253.176853484825,2444.7319461444313,288628.0,203.0,0.0,1.5,0.0,3
1986,5000.0,1.0,2262.863436123348,2000.0,1.0,1,2244.6988594034187,2196.294117647059,13500.0,204.0,0.0,5.333333333333333,0.0,5
1314,5000.0,1.0,3291.833333333333,4750.0,1.0,1,3361.111111111111,0.0,0.0,60.0,0.0,0.0,1.0,12
1641,23145.0,4.0,4058.3809523809523,2250.0,0.0,1,5439.517871017871,2683.0,4800.0,188.0,9.0,5.833333333333332,0.0,7
3333,5000.0,130.0,3406.25,4830.0,0.0,1,3406.25,3571.4285714285716,0.0,9.0,0.0,4.0,1.0,12
3875,25000.0,1.0,4809.176923076923,500.0,35.0,1,6391.508352102102,3765.888888888889,0.0,152.0,0.0,4.0,1.0,5
1397,25000.0,100.0,4287.951807228916,2000.0,0.0,2,3491.0500610500612,4990.0,5000.0,184.0,5.0,14.0,0.0,7
1292,9951.0,5000.0,7000.0,7000.0,0.0,1,9951.0,0.0,0.0,0.0,0.0,2.6,1.0,12
4139,150.0,1.0,75.5,75.5,1.0,1,150.0,75.5,0.0,0.0,1.0,1.0,0.0,12
1303,25000.0,1.0,2851.0754226267877,2000.0,233.0,1,4067.524024420244,2683.7570093457944,94364.0,202.0,0.0,1.5,0.0,4
1410,12000.0,1.0,1312.0,50.0,6.0,1,3637.5,38.0,100.0,41.0,0.0,0.0,0.0,10
4481,25000.0,1.0,6785.870967741936,4000.0,2.0,1,7428.571428571428,4983.333333333333,11000.0,75.0,0.0,0.0,0.0,6
1425,8937.0,5.0,1372.0615384615385,1000.0,0.0,1,1751.5030612244898,1473.6,1700.0,198.0,2.0,4.0,0.0,8
1426,25000.0,1.0,7000.0,7000.0,1.0,1,12104.493333333336,13127.3,0.0,140.0,0.0,1.0,0.0,8
2857,5000.0,1.0,1088.2608695652175,200.0,47.0,1,1893.0612244897961,1284.48,4001.0,190.0,1.0,2.5,0.0,7
2647,1153.0,10.0,557.5384615384615,405.0,0.0,1,629.4166666666666,382.5,0.0,144.0,0.0,0.0,0.0,11
1401,5000.0,4275.0,4768.75,4900.0,0.0,1,4768.75,4900.0,0.0,53.0,1.0,1.0,1.0,12
1927,5000.0,1.0,377.6,1.0,36.0,1,1811.517857142857,182.4705882352941,0.0,105.0,0.0,0.0,0.0,11
2445,9900.0,1.0,2587.2,990.0,1.0,1,4295.0,0.0,0.0,148.0,0.0,16.5,1.0,11
3970,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,6.25,0.0,9
4056,5000.0,500.0,2506.0,2018.0,0.0,1,2384.0,0.0,0.0,35.0,1.0,2.0,0.0,12
2183,25000.0,1.0,1740.4924924924924,500.0,254.0,1,2715.740616919845,2074.0309278350514,28509.0,203.0,0.0,3.6666666666666665,0.0,3
871,10000.0,10.0,2499.214285714286,1985.0,0.0,1,2175.2550505050503,1915.9,0.0,152.0,0.0,0.0,0.0,9
1590,20000.0,1.0,6976.333000000001,5000.0,1.0,1,7125.16642857143,2982.2,0.0,36.0,0.0,0.0,1.0,11
1451,15000.0,1.0,3507.1111111111113,1020.0,1.0,1,3388.2476190476186,4921.818181818182,500.0,202.0,1.0,1.5,1.0,7
3146,24000.0,1.0,3428.3764705882354,800.0,38.0,1,4074.6436345609277,4903.84375,862.0,202.0,0.0,3.0,0.0,5
4134,19000.0,1.0,1466.125,52.0,17.0,1,2954.888888888889,1851.75,0.0,111.0,0.0,3.5,1.0,9
1810,25000.0,1.0,4395.804642166344,3500.0,0.0,1,5516.4347089219955,3874.617449664429,100703.0,202.0,2.0,2.333333333333333,0.0,3
2230,23795.0,5000.0,7000.0,7000.0,0.0,1,18747.5,0.0,0.0,68.0,0.0,1.0,1.0,11
2483,11500.0,1.0,4407.344827586207,5000.0,0.0,1,4010.1294117647058,2520.2,0.0,170.0,0.0,1.0,1.0,9
1103,25000.0,1.0,5107.79381443299,3000.0,0.0,1,4195.450218905991,5700.0,0.0,196.0,1.0,2.5,0.0,6
1370,9920.0,1.0,3073.3076923076924,2600.0,1.0,1,3613.0,5632.666666666668,9921.0,183.0,0.0,0.0,1.0,10
2158,5000.0,1.0,1258.842105263158,5.0,8.0,1,2525.0,1055.076923076923,1000.0,91.0,0.0,1.5,0.0,10
1430,9000.0,10.0,1616.428571428571,300.0,0.0,1,3505.0,0.0,0.0,116.0,2.0,2.0,1.0,11
1431,5000.0,100.0,2180.0,1150.0,0.0,1,1831.25,3100.0,0.0,115.0,0.0,2.0,1.0,12
1456,14500.0,1.0,3311.089523809524,1000.0,2.0,1,3722.8459999999995,2668.8,450.0,162.0,0.0,2.0,0.0,8
1787,5000.0,1.0,1158.1897810218975,1.0,71.0,1,2841.5120593692022,1167.1555555555556,15003.0,179.0,0.0,0.0,0.0,7
3038,5000.0,100.0,2665.5,2000.0,0.0,2,2269.912087912088,1788.4615384615383,11850.0,197.0,0.0,2.333333333333333,0.0,8
1362,5000.0,1.0,1494.7142857142858,1000.0,3.0,1,2885.0,1850.0,0.0,105.0,0.0,0.0,0.0,12
2022,1000.0,1000.0,1000.0,1000.0,0.0,1,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,12
2120,25000.0,1.0,3790.565217391305,1000.0,6.0,1,3868.85,4651.090909090909,0.0,174.0,2.0,7.75,0.0,8
2818,25000.0,1.0,6585.441176470588,4500.0,3.0,1,7686.779761904762,7466.625,0.0,96.0,0.0,3.0,1.0,9
2123,2000.0,1.0,1000.5,1000.5,1.0,1,2000.0,0.0,0.0,0.0,5.0,3.4,1.0,11
242,49999.0,1.0,2498.7400571874186,2000.0,803.0,1,3139.2621130399048,2470.9375,220755.0,203.0,1.0,2.5,0.0,3
762,33000.0,1.0,2733.1257142857144,2500.0,407.0,1,3195.7908560635433,2742.3182674199625,244947.0,188.0,0.0,0.0,0.0,3
4472,49999.0,1.0,1988.539598108747,1000.0,562.0,1,2996.7326784718152,2195.473895582329,214055.0,89.0,12.0,7.0,0.0,3
3690,32750.0,1.0,7000.0,5000.0,1.0,1,18875.0,0.0,0.0,1.0,1.0,1.0,0.0,10
1389,5000.0,1.0,1240.304347826087,1.0,24.0,1,3175.1704545454545,0.0,0.0,175.0,0.0,0.0,0.0,9
1302,10000.0,1.0,2312.2957746478874,2000.0,23.0,1,3422.222222222222,2503.705882352941,9500.0,185.0,0.0,0.0,1.0,8
1461,5000.0,490.0,3009.527272727273,2950.0,0.0,1,2641.083333333333,2770.833333333333,1490.0,114.0,6.0,6.0,1.0,8
1433,25000.0,1.0,4583.507462686567,1790.0,1.0,1,5024.914682539683,6774.6,0.0,158.0,2.0,5.0,0.0,6
1629,11300.0,35.0,2235.9545454545455,1850.0,0.0,1,2594.476530612245,2792.0,36200.0,195.0,0.0,6.5,0.0,6
1678,5000.0,90.0,2777.5,2700.0,0.0,1,3343.055555555556,4000.0,0.0,46.0,0.0,0.0,1.0,10
1301,5000.0,500.0,3741.904761904762,5000.0,0.0,1,4106.333333333334,3562.5,0.0,191.0,2.0,2.0,0.0,8
2370,180.0,10.0,95.0,95.0,0.0,1,180.0,0.0,0.0,1.0,0.0,1.0,1.0,12
1405,18000.0,100.0,6066.666666666668,100.0,0.0,1,4575.0,0.0,0.0,90.0,0.0,3.5,1.0,10
1615,5000.0,400.0,1911.111111111111,2000.0,0.0,1,1961.9047619047626,1566.666666666667,0.0,139.0,0.0,2.0,1.0,12
1647,4600.0,4600.0,4600.0,4600.0,0.0,1,4600.0,0.0,0.0,0.0,0.0,3.25,1.0,12
2037,23368.0,1.0,1480.2796610169491,200.0,54.0,1,2317.8935635792777,942.0975609756098,1215.0,188.0,1.0,5.166666666666667,1.0,7
3760,27400.0,1.0,2462.021367521368,1.0,129.0,1,5597.401322751323,719.2222222222223,1003.0,161.0,0.0,2.75,0.0,5
1486,23500.0,1.0,4210.606060606061,1000.0,6.0,1,5740.697142857143,512.75,0.0,134.0,0.0,1.0,1.0,9
1322,10575.0,5000.0,7000.0,7000.0,0.0,1,7787.5,5000.0,0.0,10.0,0.0,0.0,1.0,12
1636,10000.0,20.0,1621.1290322580646,1000.0,0.0,2,1266.8476190476192,1654.666666666667,0.0,170.0,10.0,3.6666666666666665,0.0,9
1948,4800.0,1.0,1332.5517241379312,1000.0,1.0,1,1366.0277777777776,1590.9230769230771,6481.0,190.0,2.0,2.0,0.0,9
2576,35000.0,1.0,7000.0,4100.0,3.0,1,7764.596466797548,9537.222222222224,142960.0,201.0,3.0,3.0,0.0,5
1289,25000.0,1.0,2073.7752945956927,1499.0,715.0,1,2472.523175047746,2165.276595744681,302283.0,203.0,0.0,1.5,0.0,3
4532,5000.0,1.0,1877.1011904761906,990.0,278.0,1,3201.0483010680628,1946.6689655172413,57146.0,77.0,0.0,0.0,0.0,3
1332,20500.0,1.0,2892.8387096774195,2035.0,4.0,1,3491.4907407407404,2375.0,3485.0,160.0,0.0,3.25,0.0,7
1772,25000.0,1.0,7000.0,3000.0,15.0,1,7845.407130300354,5819.735632183908,0.0,86.0,3.0,8.6,0.0,7
3378,5000.0,1.0,1083.2,180.0,10.0,1,2010.0,175.625,0.0,157.0,1.0,2.0,0.0,10
2285,9982.0,3.0,3335.0,20.0,0.0,1,9982.0,11.5,0.0,144.0,5.0,5.0,1.0,12
1623,5000.0,1.0,2689.5,2500.0,5.0,1,3329.722222222222,2407.75,0.0,85.0,4.0,2.0,1.0,10
4417,8000.0,1.0,2417.882352941177,2000.0,3.0,1,2093.181818181818,100.0,0.0,52.0,0.0,0.0,1.0,9
2039,22955.0,50.0,7000.0,3450.0,0.0,1,13202.5,22955.0,0.0,86.0,0.0,1.0,1.0,12
3621,20000.0,1.0,4905.777777777777,950.0,2.0,1,4754.166666666667,3767.0,300.0,101.0,1.0,1.3333333333333333,1.0,10
880,25000.0,1.0,5997.714285714284,1.0,4.0,1,10540.0,0.0,0.0,66.0,0.0,0.0,1.0,11
1462,9650.0,99.0,1937.1176470588236,1294.0,0.0,1,1783.5166666666667,299.5,99.0,173.0,0.0,0.0,1.0,9
2650,25000.0,30.0,2163.801886792453,994.0,0.0,1,2527.454028114742,3283.6206896551726,1360.0,202.0,6.0,3.0,0.0,6
3447,25000.0,1.0,7000.0,4840.0,1.0,1,9606.666666666666,0.0,0.0,113.0,0.0,1.0,1.0,10
3901,25000.0,1.0,3158.595238095238,1.0,76.0,1,7772.477799773755,3085.0204081632646,0.0,96.0,6.0,9.0,1.0,7
3181,5000.0,1.0,2492.4418604651164,2000.0,3.0,1,2510.315476190477,2984.0,0.0,185.0,1.0,3.333333333333333,0.0,8
3950,5000.0,1.0,840.5,350.0,14.0,1,1402.0,800.3333333333335,0.0,113.0,1.0,2.0,1.0,10
1315,19200.0,40.0,2842.745901639344,1350.0,0.0,1,2544.66972133681,3188.709677419354,4000.0,203.0,0.0,2.5,0.0,5
1763,5000.0,1.0,2000.6,1.0,3.0,1,5000.0,0.0,0.0,2.0,0.0,0.0,1.0,12
1320,17000.0,90.0,2552.0544262295084,1896.0,0.0,1,3124.2555355755358,2295.875,0.0,157.0,0.0,2.0,0.0,8
1056,5000.0,1.0,1682.625,1670.0,1.0,1,2066.6666666666665,0.0,0.0,170.0,0.0,2.25,0.0,11
1388,2955.0,1.0,898.0,122.5,3.0,1,1678.125,309.6,0.0,138.0,0.0,2.6666666666666665,0.0,12
1795,10000.0,1.0,1457.8095238095239,1.0,14.0,2,4650.0,0.0,0.0,25.0,0.0,1.0,0.0,11
1313,5000.0,1.0,2900.2,3000.0,1.0,1,4083.333333333333,0.0,0.0,30.0,0.0,7.2,1.0,12
3242,5000.0,1.0,905.7333333333332,130.0,5.0,1,1855.166666666667,17.4,0.0,189.0,0.0,1.0,1.0,9
891,7260.0,1.0,1346.2978723404256,1005.0,2.0,1,1357.8451485857502,959.1666666666665,0.0,195.0,0.0,1.0,0.0,8
1878,5000.0,1.0,2567.786206896552,2500.0,32.0,1,3309.418118321792,3817.0,0.0,202.0,0.0,5.666666666666668,0.0,5
1965,5000.0,1.0,2282.248201438849,2000.0,19.0,1,2422.314772437244,2214.2794117647063,13850.0,203.0,0.0,3.0,0.0,5
2525,16100.0,1.0,907.6347826086957,100.0,44.0,1,2268.975845410628,593.1333333333333,0.0,149.0,0.0,2.0,0.0,7
1317,5000.0,1.0,1878.4075342465756,1005.0,4.0,1,1871.0973613756478,1855.4719101123599,17476.0,202.0,2.0,2.6666666666666665,0.0,6
1854,25000.0,1.0,6404.664122137405,5000.0,2.0,1,6392.160714285716,7800.583333333332,10000.0,200.0,0.0,5.666666666666668,0.0,6
1355,25000.0,1.0,2962.0019342359774,1220.0,80.0,1,3696.540972222222,2013.8620689655168,22745.0,203.0,4.0,4.333333333333333,0.0,3
1380,5000.0,100.0,2328.7931034482763,1790.0,0.0,1,1972.3061224489795,100.0,0.0,187.0,0.0,5.0,0.0,8
229,19000.0,1.0,2689.7394136807816,2000.0,17.0,1,2689.4485339545245,1890.9387755102039,22981.0,203.0,0.0,1.0,0.0,5
1511,8960.0,5000.0,7000.0,7000.0,0.0,1,8960.0,0.0,0.0,0.0,1.0,1.0,0.0,11
2184,25000.0,1.0,3597.72,3110.5,6.0,1,3092.4825971177947,4543.56,0.0,194.0,0.0,2.0,0.0,6
3089,5000.0,1.0,2179.0,500.0,3.0,1,2708.333333333333,0.0,0.0,87.0,13.0,5.0,0.0,12
1823,5000.0,1.0,1626.6896551724137,1000.0,58.0,1,2612.842990797211,1713.969696969697,0.0,202.0,0.0,0.0,0.0,5
1339,20000.0,1.0,3221.9263131055577,3000.0,1.0,1,3216.1364837396336,3265.6813524590166,667830.0,203.0,0.0,1.0,0.0,3
2630,25000.0,90.0,3925.446428571429,645.0,0.0,1,3521.181972789115,2123.181818181818,5000.0,192.0,3.0,4.0,0.0,7
1344,11900.0,1.0,2947.5454545454545,2500.0,3.0,1,6244.444444444444,4000.0,0.0,99.0,0.0,4.5,1.0,11
1368,9900.0,1.0,3232.142857142857,1997.0,2.0,1,6035.888888888888,1194.5,0.0,136.0,0.0,0.0,1.0,10
3495,4000.0,1.0,287.4347826086956,1.0,16.0,1,1350.0,32.125,1.0,169.0,0.0,0.0,0.0,10
4252,9900.0,1.0,1656.1052631578948,740.0,4.0,1,1671.958333333333,290.6666666666667,0.0,69.0,0.0,1.0,1.0,10
4041,49000.0,1.0,3987.278978388998,1000.0,215.0,1,6576.049146690713,4583.5841584158425,120385.0,128.0,0.0,2.6666666666666665,0.0,4
1381,5000.0,200.0,2963.157894736842,2400.0,0.0,1,3111.363636363636,4350.0,0.0,16.0,0.0,0.0,0.0,10
1375,20000.0,1.0,3549.142857142857,2000.0,2.0,1,3802.0591313448463,3576.0,17890.0,188.0,0.0,0.0,0.0,8
2214,3046.0,1.0,718.0,1.0,4.0,1,2017.0,0.0,0.0,154.0,0.0,3.0,1.0,11
2347,5000.0,100.0,2834.5454545454545,2500.0,0.0,1,2570.0,3050.0,12200.0,123.0,1.0,1.0,0.0,10
3064,3750.0,5.0,1268.3333333333333,50.0,0.0,1,3750.0,0.0,0.0,29.0,0.0,5.0,1.0,12
3882,8200.0,1.0,981.25,1.0,14.0,1,2153.0,562.6,310.0,136.0,1.0,1.3333333333333333,0.0,9
1351,10000.0,1.0,1510.666666666667,300.0,4.0,1,4233.777777777777,1087.0,0.0,143.0,0.0,0.0,1.0,12
1693,25000.0,1.0,1899.8867924528306,1.0,34.0,1,2878.452380952381,0.0,0.0,182.0,0.0,0.0,0.0,9
2017,22000.0,1.0,4207.55,3225.0,1.0,1,4920.833333333333,5000.0,0.0,195.0,0.0,1.3333333333333333,1.0,8
1406,5000.0,1.0,2618.267605633803,2000.0,16.0,1,2807.0338926694667,2290.333333333333,16928.0,202.0,0.0,2.0,0.0,5
2197,1000.0,50.0,525.0,525.0,0.0,1,1000.0,50.0,0.0,22.0,0.0,0.0,1.0,12
1545,5000.0,1.0,1808.5287958115186,1200.0,55.0,2,2514.0999936227718,1587.5,13404.0,203.0,0.0,0.0,0.0,5
1630,5000.0,19.0,3394.6,4969.0,0.0,1,4238.5,0.0,0.0,0.0,0.0,4.0,1.0,12
1874,14000.0,1.0,2198.4666666666667,1700.0,1.0,1,2314.011351207149,1470.2173913043478,2025.0,198.0,0.0,0.0,0.0,7
2532,5000.0,1.0,1888.8370786516853,1100.0,53.0,1,2969.8350608060173,1440.6326530612243,1.0,199.0,0.0,1.5,0.0,6
2253,25000.0,1.0,2131.588888888889,1000.0,23.0,1,2634.8888888888887,1971.354838709677,1101.0,190.0,0.0,8.4,0.0,7
1354,10000.0,1.0,3833.625,4645.0,2.0,1,5077.125,0.0,0.0,47.0,1.0,6.6,0.0,12
1976,17150.0,1.0,4377.833333333333,3352.5,3.0,1,4696.051587301588,2589.1111111111113,6000.0,184.0,0.0,0.0,1.0,9
2589,25000.0,1.0,4512.312,3650.0,7.0,1,5430.236180882609,3764.5,3058.0,190.0,0.0,0.0,0.0,6
4127,9900.0,500.0,5200.0,5200.0,0.0,1,5200.0,0.0,0.0,8.0,0.0,0.0,1.0,12
4151,5000.0,100.0,2650.0,2700.0,0.0,1,2550.0,0.0,0.0,112.0,0.0,4.333333333333333,0.0,10
2776,25000.0,1.0,2845.0245327102807,1000.0,228.0,1,3929.730601127525,2561.340909090909,48027.0,203.0,1.0,4.2,0.0,3
1395,5000.0,50.0,2551.428571428572,1990.0,0.0,1,2966.25,696.6666666666665,0.0,85.0,0.0,0.0,1.0,12
2270,5.0,5.0,5.0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12
3119,5000.0,1.0,1434.9375,476.0,7.0,1,2691.6666666666665,0.0,0.0,72.0,3.0,2.2,1.0,11
3611,25000.0,1.0,2942.086776859504,1.0,123.0,1,4405.051948051949,2603.642857142857,0.0,129.0,0.0,2.2,0.0,8
1387,5000.0,100.0,2550.0,2550.0,0.0,1,2550.0,0.0,0.0,41.0,0.0,1.0,1.0,12
2224,30000.0,1.0,2753.971428571428,1.0,93.0,1,5811.413800234854,2466.553191489362,8806.0,190.0,1.0,3.0,0.0,6
1367,301.0,42.0,159.07142857142858,184.0,0.0,1,191.7,183.75,0.0,199.0,0.0,0.0,0.0,10
1686,9970.0,15.0,2339.444444444445,1090.0,0.0,1,2530.833333333333,695.0,0.0,78.0,0.0,1.0,1.0,12
1382,25000.0,1.0,3273.8823529411766,1000.0,8.0,1,3899.221062271063,2459.1764705882347,0.0,142.0,0.0,1.5,1.0,9
1443,20900.0,10.0,2154.968421052632,995.0,0.0,1,2398.960280112045,3517.631578947369,13840.0,197.0,1.0,6.666666666666668,0.0,5
4010,4015.0,1.0,562.7647058823529,1.0,11.0,1,2927.5,803.8,0.0,21.0,0.0,3.0,1.0,11
1236,25000.0,1.0,3551.30659025788,1750.0,51.0,1,4085.064382500066,2605.703703703704,4396.0,200.0,3.0,3.0,0.0,4
1398,25000.0,1.0,3681.3809523809523,1900.0,37.0,1,3981.5020565722693,3425.93220338983,13502.0,199.0,1.0,3.5,0.0,6
1399,25000.0,1.0,2863.4576271186443,2000.0,10.0,1,3032.37956362032,2676.0333333333333,800.0,203.0,2.0,5.0,0.0,5
1655,25000.0,1.0,5294.80737704918,3000.0,11.0,1,4835.038169577965,5207.326086956522,22220.0,193.0,0.0,3.0,0.0,4
2681,15543.0,450.0,3870.355555555555,2600.0,0.0,1,3827.332070707071,4700.833333333333,0.0,167.0,0.0,0.0,1.0,8
3808,5000.0,1.0,1149.5833333333333,600.0,5.0,1,2103.333333333333,1000.5,0.0,78.0,1.0,2.0,1.0,12
